幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.36000, 31.66000, 31.65000, 31.63000, 31.60500, 31.58400, 31.55500, 31.52600, 31.49900,     賣出, 31.90200, 31.76000, 31.75400, 31.74100, 31.71900, 31.69700, 31.67700, 31.65700, 31.64000,
 HKD,     買入,  3.93700,  4.05700,  4.05600,  4.05500,  4.05300,  4.05200,  4.05000,  4.04800,  4.04500,     賣出,  4.13200,  4.11700,  4.11700,  4.11800,  4.11700,  4.11600,  4.11500,  4.11400,  4.11300,
 GBP,     買入, 40.49000, 41.36000, 41.35400, 41.34200, 41.34200, 41.33700, 41.32800, 41.31900, 41.31000,     賣出, 42.42000, 41.78000, 41.78500, 41.79500, 41.79500, 41.79300, 41.79900, 41.80500, 41.81100,
 AUD,     買入, 23.56000, 23.75000, 23.73200, 23.69600, 23.65900, 23.62200, 23.58000, 23.54000, 23.49800,     賣出, 24.22000, 23.98000, 23.97200, 23.95500, 23.92000, 23.88300, 23.84900, 23.81800, 23.78700,
 CAD,     買入, 23.86000, 24.13000, 24.12400, 24.11300, 24.09900, 24.08500, 24.06700, 24.04900, 24.03100,     賣出, 24.60000, 24.35000, 24.35000, 24.34900, 24.33700, 24.32300, 24.31400, 24.30500, 24.29500,
 SGD,     買入, 22.76000, 23.18000, 23.17100, 23.15200, 23.13100, 23.11200, 23.08700, 23.06200, 23.03700,     賣出, 23.54000, 23.36000, 23.36000, 23.35900, 23.34000, 23.32100, 23.30400, 23.28600, 23.26800,
 CHF,     買入, 31.57000, 32.10000, 32.10500, 32.11600, 32.14100, 32.17300, 32.20400, 32.23600, 32.26700,     賣出, 32.63000, 32.39000, 32.41200, 32.45500, 32.49600, 32.53200, 32.57800, 32.62400, 32.67100,
 JPY,     買入,  0.29960,  0.30600,  0.30600,  0.30600,  0.30620,  0.30630,  0.30650,  0.30670,  0.30690,     賣出,  0.31060,  0.31000,  0.31010,  0.31040,  0.31060,  0.31080,  0.31110,  0.31140,  0.31170,
 ZAR,     買入,  0.00000,  2.14000,  2.13400,  2.12300,  2.10800,  2.09400,  2.07900,  2.06400,  2.04900,     賣出,  0.00000,  2.22000,  2.21600,  2.20700,  2.19200,  2.17800,  2.16300,  2.14900,  2.13500,
 SEK,     買入,  3.33000,  3.67000,  3.67100,  3.67200,  3.67600,  3.67900,  3.68100,  3.68400,  3.68700,     賣出,  3.84000,  3.77000,  3.77200,  3.77600,  3.78000,  3.78300,  3.78700,  3.79100,  3.79500,
 NZD,     買入, 22.63000, 22.87000, 22.85100, 22.81200, 22.76800, 22.72400, 22.67900, 22.63500, 22.59000,     賣出, 23.26000, 23.07000, 23.05900, 23.03800, 22.99500, 22.95200, 22.91500, 22.87800, 22.84200,
 THB,     買入,  0.81190,  0.90040,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95490,  0.94040,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.63250,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.76550,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.67000, 35.17000, 35.17300, 35.17800, 35.19100, 35.20800, 35.22600, 35.24400, 35.26200,     賣出, 35.82000, 35.57000, 35.58400, 35.61200, 35.63200, 35.65400, 35.68800, 35.72200, 35.75600,
 KRW,     買入,  0.02665,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03055,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00105,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00155,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.58900,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.38400,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.64300,  4.71500,  4.71030,  4.70100,  4.68890,  4.67750,  4.66480,  4.65230,  4.63970,     賣出,  4.80500,  4.76500,  4.76330,  4.76000,  4.75090,  4.74170,  4.73290,  4.72410,  4.71540,
