幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.41000,31.71000,31.69100,31.65200,31.60500,31.55700,31.49800,31.45000,31.41200,本行賣出,31.95200,31.81000,31.79500,31.76500,31.71900,31.67500,31.63700,31.60000,31.55300,
HKD,本行買入,3.94400,4.06400,4.06300,4.06100,4.06000,4.05700,4.05400,4.05100,4.04800,本行賣出,4.13900,4.12400,4.12400,4.12400,4.12300,4.12100,4.12000,4.11800,4.11600,
GBP,本行買入,39.14000,40.01000,40.00200,39.98600,39.98900,39.98000,39.97000,39.96000,39.94900,本行賣出,41.07000,40.43000,40.43400,40.44100,40.44200,40.43400,40.43800,40.44200,40.44600,
AUD,本行買入,23.48000,23.67000,23.65300,23.61800,23.58300,23.54500,23.50400,23.46700,23.42700,本行賣出,24.14000,23.90000,23.89300,23.87900,23.84300,23.80800,23.77300,23.74300,23.71100,
CAD,本行買入,23.81000,24.08000,24.07200,24.05700,24.04400,24.02900,24.01000,23.99200,23.97300,本行賣出,24.55000,24.30000,24.29800,24.29500,24.28200,24.26700,24.25600,24.24500,24.23400,
SGD,本行買入,21.77000,22.19000,22.17800,22.15300,22.13500,22.12100,22.09700,22.07200,22.04800,本行賣出,22.55000,22.37000,22.37100,22.37400,22.35700,22.34500,22.32600,22.30700,22.28800,
CHF,本行買入,30.72000,31.25000,31.25300,31.25800,31.29400,31.32400,31.36000,31.39600,31.43200,本行賣出,31.78000,31.54000,31.55900,31.59700,31.63800,31.67600,31.71600,31.75500,31.79500,
JPY,本行買入,0.26730,0.27370,0.27370,0.27370,0.27360,0.27350,0.27350,0.27350,0.27350,本行賣出,0.27830,0.27770,0.27780,0.27810,0.27800,0.27790,0.27800,0.27810,0.27820,
ZAR,本行買入,0.00000,2.29000,2.28400,2.27200,2.25800,2.24200,2.22600,2.21100,2.19500,本行賣出,0.00000,2.37000,2.36500,2.35500,2.34100,2.32600,2.31100,2.29600,2.28200,
SEK,本行買入,3.08000,3.42000,3.42000,3.42100,3.42400,3.42700,3.43000,3.43200,3.43400,本行賣出,3.59000,3.52000,3.52200,3.52500,3.52800,3.53100,3.53400,3.53800,3.54200,
NZD,本行買入,22.57000,22.81000,22.78900,22.74700,22.70400,22.65700,22.61100,22.56400,22.51800,本行賣出,23.20000,23.01000,22.99900,22.97600,22.93200,22.88800,22.84800,22.80800,22.76800,
THB,本行買入,0.78960,0.87810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.93260,0.91810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.58830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.72130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00208,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00278,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.08000,33.58000,33.58000,33.58100,33.57300,33.56600,33.56500,33.56500,33.56400,本行賣出,34.23000,33.98000,33.99000,34.01100,34.00500,34.00000,34.00900,34.01900,34.02900,
KRW,本行買入,0.02547,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02937,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00102,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00152,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,5.96500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.67500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.48900,4.56100,4.55050,4.52950,4.50130,4.47960,4.45980,4.44000,4.42040,本行賣出,4.65100,4.61100,4.60360,4.58880,4.56180,4.55040,4.53580,4.52120,4.50680,
