幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.40500, 31.70500, 31.69600, 31.67800, 31.65700, 31.63300, 31.60300, 31.57500, 31.54500,     賣出, 31.94700, 31.80500, 31.80000, 31.79000, 31.76800, 31.74500, 31.72500, 31.70100, 31.68300,
 HKD,     買入,  3.94500,  4.06500,  4.06400,  4.06300,  4.06100,  4.06000,  4.05800,  4.05600,  4.05300,     賣出,  4.14000,  4.12500,  4.12500,  4.12600,  4.12500,  4.12400,  4.12300,  4.12200,  4.12100,
 GBP,     買入, 40.79000, 41.66000, 41.65400, 41.64200, 41.64200, 41.63700, 41.62800, 41.61900, 41.61000,     賣出, 42.72000, 42.08000, 42.08500, 42.09500, 42.09500, 42.09300, 42.09900, 42.10500, 42.11100,
 AUD,     買入, 23.85000, 24.04000, 24.02200, 23.98600, 23.94900, 23.91200, 23.87000, 23.83000, 23.78800,     賣出, 24.51000, 24.27000, 24.26200, 24.24500, 24.21000, 24.17300, 24.13900, 24.10800, 24.07700,
 CAD,     買入, 24.19000, 24.46000, 24.45400, 24.44300, 24.42900, 24.41500, 24.39700, 24.37900, 24.36100,     賣出, 24.93000, 24.68000, 24.68000, 24.67900, 24.66700, 24.65300, 24.64400, 24.63500, 24.62500,
 SGD,     買入, 22.97000, 23.39000, 23.38100, 23.36200, 23.34100, 23.32200, 23.29700, 23.27200, 23.24700,     賣出, 23.75000, 23.57000, 23.57000, 23.56900, 23.55000, 23.53100, 23.51400, 23.49600, 23.47800,
 CHF,     買入, 32.26000, 32.79000, 32.79500, 32.80600, 32.83100, 32.86300, 32.89400, 32.92600, 32.95700,     賣出, 33.32000, 33.08000, 33.10200, 33.14500, 33.18600, 33.22200, 33.26800, 33.31400, 33.36100,
 JPY,     買入,  0.30790,  0.31430,  0.31430,  0.31420,  0.31450,  0.31460,  0.31480,  0.31500,  0.31510,     賣出,  0.31890,  0.31830,  0.31840,  0.31870,  0.31890,  0.31910,  0.31940,  0.31980,  0.32010,
 ZAR,     買入,  0.00000,  2.23000,  2.22400,  2.21300,  2.19800,  2.18400,  2.16900,  2.15400,  2.13900,     賣出,  0.00000,  2.31000,  2.30600,  2.29700,  2.28200,  2.26800,  2.25300,  2.23900,  2.22500,
 SEK,     買入,  3.40000,  3.74000,  3.74100,  3.74200,  3.74600,  3.74900,  3.75100,  3.75400,  3.75700,     賣出,  3.91000,  3.84000,  3.84200,  3.84600,  3.85000,  3.85300,  3.85700,  3.86100,  3.86500,
 NZD,     買入, 22.81000, 23.05000, 23.03100, 22.99200, 22.94800, 22.90400, 22.85900, 22.81500, 22.77000,     賣出, 23.44000, 23.25000, 23.23900, 23.21800, 23.17500, 23.13200, 23.09500, 23.05800, 23.02200,
 THB,     買入,  0.81260,  0.90110,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95560,  0.94110,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.63300,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.76600,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 35.17000, 35.67000, 35.67000, 35.66900, 35.69600, 35.70900, 35.72600, 35.74400, 35.76100,     賣出, 36.32000, 36.07000, 36.08300, 36.11000, 36.13700, 36.15900, 36.19200, 36.22500, 36.25900,
 KRW,     買入,  0.02662,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03052,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00105,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00155,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.62600,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.42100,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.66700,  4.73900,  4.73550,  4.72860,  4.71910,  4.70860,  4.69660,  4.68470,  4.67280,     賣出,  4.82900,  4.78900,  4.78720,  4.78370,  4.77540,  4.76630,  4.75810,  4.75000,  4.74180,
