幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.37500, 31.67500, 31.66500, 31.64600, 31.62400, 31.60100, 31.57000, 31.54500, 31.51500,     賣出, 31.91700, 31.77500, 31.77000, 31.75900, 31.73700, 31.71400, 31.69300, 31.67500, 31.65900,
 HKD,     買入,  3.94000,  4.06000,  4.05900,  4.05700,  4.05500,  4.05400,  4.05100,  4.04700,  4.04400,     賣出,  4.13500,  4.12000,  4.12000,  4.12000,  4.11900,  4.11700,  4.11600,  4.11400,  4.11300,
 GBP,     買入, 40.49000, 41.36000, 41.39800, 41.47400, 41.47900, 41.47100, 41.46200, 41.45300, 41.44300,     賣出, 42.42000, 41.78000, 41.73700, 41.65000, 41.65500, 41.64700, 41.65300, 41.66000, 41.66600,
 AUD,     買入, 23.52000, 23.71000, 23.69500, 23.66500, 23.63000, 23.59600, 23.55600, 23.52100, 23.48100,     賣出, 24.18000, 23.94000, 23.93100, 23.91300, 23.87900, 23.84500, 23.81300, 23.78700, 23.75500,
 CAD,     買入, 23.83000, 24.10000, 24.03400, 23.90300, 23.89000, 23.87400, 23.85600, 23.83700, 23.81900,     賣出, 24.57000, 24.32000, 24.37700, 24.49200, 24.47900, 24.46200, 24.45200, 24.44200, 24.43200,
 SGD,     買入, 22.75000, 23.17000, 23.16200, 23.14500, 23.11900, 23.10500, 23.08300, 23.06100, 23.03900,     賣出, 23.53000, 23.35000, 23.35000, 23.35000, 23.33000, 23.30800, 23.29400, 23.27900, 23.26500,
 CHF,     買入, 31.54000, 32.07000, 31.98700, 31.82000, 31.85000, 31.88200, 31.91200, 31.94200, 31.97200,     賣出, 32.60000, 32.36000, 32.47300, 32.69800, 32.73100, 32.76200, 32.80500, 32.84900, 32.89200,
 JPY,     買入,  0.29890,  0.30530,  0.30530,  0.30540,  0.30550,  0.30560,  0.30580,  0.30600,  0.30620,     賣出,  0.30990,  0.30930,  0.30940,  0.30970,  0.30990,  0.31000,  0.31030,  0.31070,  0.31100,
 ZAR,     買入,  0.00000,  2.15000,  2.13500,  2.10600,  2.09200,  2.07800,  2.06300,  2.04900,  2.03400,     賣出,  0.00000,  2.23000,  2.23500,  2.24400,  2.22900,  2.21400,  2.20000,  2.18500,  2.17100,
 SEK,     買入,  3.32000,  3.66000,  3.66100,  3.66200,  3.66500,  3.66700,  3.66900,  3.67100,  3.67400,     賣出,  3.83000,  3.76000,  3.76200,  3.76500,  3.76800,  3.77000,  3.77400,  3.77700,  3.78100,
 NZD,     買入, 22.64000, 22.88000, 22.90000, 22.93900, 22.89400, 22.85000, 22.80500, 22.76100, 22.71600,     賣出, 23.27000, 23.08000, 23.02900, 22.92700, 22.88200, 22.83800, 22.80200, 22.76600, 22.73000,
 THB,     買入,  0.81200,  0.90050,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95500,  0.94050,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.63190,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.76490,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.62000, 35.12000, 35.12200, 35.12700, 35.14500, 35.16200, 35.17900, 35.19700, 35.21400,     賣出, 35.77000, 35.52000, 35.53500, 35.56400, 35.58600, 35.60700, 35.64200, 35.67700, 35.71100,
 KRW,     買入,  0.02669,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03059,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00105,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00155,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.59300,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.38800,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.64500,  4.71700,  4.71330,  4.70580,  4.69420,  4.68240,  4.66980,  4.65710,  4.64450,     賣出,  4.80700,  4.76700,  4.76480,  4.76040,  4.75130,  4.74190,  4.73320,  4.72450,  4.71590,
