幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.04500, 31.34500, 31.34000, 31.33400, 31.32100, 31.30700, 31.29000, 31.26000, 31.22500,     賣出, 31.58700, 31.44500, 31.44600, 31.44500, 31.44300, 31.43600, 31.42500, 31.40500, 31.38500,
 HKD,     買入,  3.89800,  4.01800,  4.01700,  4.01500,  4.01300,  4.01200,  4.00900,  4.00500,  4.00200,     賣出,  4.09300,  4.07800,  4.07800,  4.07800,  4.07700,  4.07500,  4.07400,  4.07200,  4.07100,
 GBP,     買入, 39.89000, 40.76000, 40.79800, 40.87400, 40.87900, 40.87100, 40.86200, 40.85300, 40.84300,     賣出, 41.82000, 41.18000, 41.13700, 41.05000, 41.05500, 41.04700, 41.05300, 41.06000, 41.06600,
 AUD,     買入, 23.65000, 23.84000, 23.82500, 23.79500, 23.76000, 23.72600, 23.68600, 23.65100, 23.61100,     賣出, 24.31000, 24.07000, 24.06100, 24.04300, 24.00900, 23.97500, 23.94300, 23.91700, 23.88500,
 CAD,     買入, 23.62000, 23.89000, 23.82400, 23.69300, 23.68000, 23.66400, 23.64600, 23.62700, 23.60900,     賣出, 24.36000, 24.11000, 24.16700, 24.28200, 24.26900, 24.25200, 24.24200, 24.23200, 24.22200,
 SGD,     買入, 22.69000, 23.11000, 23.10200, 23.08500, 23.05900, 23.04500, 23.02300, 23.00100, 22.97900,     賣出, 23.47000, 23.29000, 23.29000, 23.29000, 23.27000, 23.24800, 23.23400, 23.21900, 23.20500,
 CHF,     買入, 31.55000, 32.08000, 31.99700, 31.83000, 31.86000, 31.89200, 31.92200, 31.95200, 31.98200,     賣出, 32.61000, 32.37000, 32.48300, 32.70800, 32.74100, 32.77200, 32.81500, 32.85900, 32.90200,
 JPY,     買入,  0.30430,  0.31070,  0.31080,  0.31100,  0.31130,  0.31140,  0.31170,  0.31190,  0.31190,     賣出,  0.31530,  0.31470,  0.31490,  0.31530,  0.31560,  0.31590,  0.31620,  0.31650,  0.31670,
 ZAR,     買入,  0.00000,  2.27000,  2.25500,  2.22600,  2.21200,  2.19800,  2.18300,  2.16900,  2.15400,     賣出,  0.00000,  2.35000,  2.35500,  2.36400,  2.34900,  2.33400,  2.32000,  2.30500,  2.29100,
 SEK,     買入,  3.28000,  3.62000,  3.62100,  3.62200,  3.62500,  3.62700,  3.62900,  3.63100,  3.63400,     賣出,  3.79000,  3.72000,  3.72200,  3.72500,  3.72800,  3.73000,  3.73400,  3.73700,  3.74100,
 NZD,     買入, 22.70000, 22.94000, 22.96000, 22.99900, 22.95400, 22.91000, 22.86500, 22.82100, 22.77600,     賣出, 23.33000, 23.14000, 23.08900, 22.98700, 22.94200, 22.89800, 22.86200, 22.82600, 22.79000,
 THB,     買入,  0.80210,  0.89060,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.94510,  0.93060,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.60730,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.74030,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.43000, 34.93000, 34.94000, 34.96100, 34.98800, 35.01100, 35.03200, 35.05300, 35.05700,     賣出, 35.58000, 35.33000, 35.34900, 35.38600, 35.42600, 35.45800, 35.49100, 35.51800, 35.54000,
 KRW,     買入,  0.02670,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03060,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00103,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00153,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.38900,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.18400,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.60400,  4.67600,  4.67020,  4.65860,  4.64410,  4.63170,  4.61920,  4.60680,  4.59220,     賣出,  4.76600,  4.72600,  4.72030,  4.70890,  4.69640,  4.68480,  4.67370,  4.66180,  4.64930,
