幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.35000, 31.65000, 31.64000, 31.62000, 31.59500, 31.57400, 31.54500, 31.51600, 31.48900,     賣出, 31.89200, 31.75000, 31.74400, 31.73100, 31.70900, 31.68700, 31.66700, 31.64700, 31.63000,
 HKD,     買入,  3.93700,  4.05700,  4.05600,  4.05500,  4.05300,  4.05200,  4.05000,  4.04800,  4.04500,     賣出,  4.13200,  4.11700,  4.11700,  4.11800,  4.11700,  4.11600,  4.11500,  4.11400,  4.11300,
 GBP,     買入, 40.39000, 41.26000, 41.25400, 41.24200, 41.24200, 41.23700, 41.22800, 41.21900, 41.21000,     賣出, 42.32000, 41.68000, 41.68500, 41.69500, 41.69500, 41.69300, 41.69900, 41.70500, 41.71100,
 AUD,     買入, 23.70000, 23.89000, 23.87200, 23.83600, 23.79900, 23.76200, 23.72000, 23.68000, 23.63800,     賣出, 24.36000, 24.12000, 24.11200, 24.09500, 24.06000, 24.02300, 23.98900, 23.95800, 23.92700,
 CAD,     買入, 23.95000, 24.22000, 24.21400, 24.20300, 24.18900, 24.17500, 24.15700, 24.13900, 24.12100,     賣出, 24.69000, 24.44000, 24.44000, 24.43900, 24.42700, 24.41300, 24.40400, 24.39500, 24.38500,
 SGD,     買入, 22.78000, 23.20000, 23.19100, 23.17200, 23.15100, 23.13200, 23.10700, 23.08200, 23.05700,     賣出, 23.56000, 23.38000, 23.38000, 23.37900, 23.36000, 23.34100, 23.32400, 23.30600, 23.28800,
 CHF,     買入, 31.63000, 32.16000, 32.16500, 32.17600, 32.20100, 32.23300, 32.26400, 32.29600, 32.32700,     賣出, 32.69000, 32.45000, 32.47200, 32.51500, 32.55600, 32.59200, 32.63800, 32.68400, 32.73100,
 JPY,     買入,  0.30200,  0.30840,  0.30840,  0.30840,  0.30860,  0.30870,  0.30890,  0.30910,  0.30930,     賣出,  0.31300,  0.31240,  0.31250,  0.31280,  0.31300,  0.31320,  0.31350,  0.31380,  0.31410,
 ZAR,     買入,  0.00000,  2.15000,  2.14400,  2.13300,  2.11800,  2.10400,  2.08900,  2.07400,  2.05900,     賣出,  0.00000,  2.23000,  2.22600,  2.21700,  2.20200,  2.18800,  2.17300,  2.15900,  2.14500,
 SEK,     買入,  3.35000,  3.69000,  3.69100,  3.69200,  3.69600,  3.69900,  3.70100,  3.70400,  3.70700,     賣出,  3.86000,  3.79000,  3.79200,  3.79600,  3.80000,  3.80300,  3.80700,  3.81100,  3.81500,
 NZD,     買入, 22.65000, 22.89000, 22.87100, 22.83200, 22.78800, 22.74400, 22.69900, 22.65500, 22.61000,     賣出, 23.28000, 23.09000, 23.07900, 23.05800, 23.01500, 22.97200, 22.93500, 22.89800, 22.86200,
 THB,     買入,  0.81340,  0.90190,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95640,  0.94190,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.63330,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.76630,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.70000, 35.20000, 35.20030, 35.20080, 35.22100, 35.23800, 35.25600, 35.27400, 35.29200,     賣出, 35.85000, 35.60000, 35.61400, 35.64200, 35.66200, 35.68400, 35.71800, 35.75200, 35.78600,
 KRW,     買入,  0.02661,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03051,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00105,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00155,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.58700,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.38200,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.64200,  4.71400,  4.70930,  4.70000,  4.68790,  4.67650,  4.66380,  4.65130,  4.63870,     賣出,  4.80400,  4.76400,  4.76230,  4.75900,  4.74990,  4.74070,  4.73190,  4.72310,  4.71440,
