幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 32.25500, 32.55500, 32.54600, 32.52700, 32.50900, 32.48800, 32.46300, 32.44100, 32.41400,     賣出, 32.79700, 32.65500, 32.65000, 32.63900, 32.62100, 32.60200, 32.58400, 32.56700, 32.55300,
 HKD,     買入,  4.04600,  4.16600,  4.16500,  4.16400,  4.16300,  4.16200,  4.15900,  4.15600,  4.15300,     賣出,  4.24100,  4.22600,  4.22600,  4.22700,  4.22600,  4.22500,  4.22300,  4.22100,  4.21900,
 GBP,     買入, 46.20000, 47.07000, 47.05600, 47.02900, 47.01100, 46.98900, 46.96900, 46.94800, 46.92800,     賣出, 48.13000, 47.49000, 47.48900, 47.48700, 47.46900, 47.45200, 47.44400, 47.43600, 47.42800,
 AUD,     買入, 23.41000, 23.60000, 23.58200, 23.54600, 23.50900, 23.47100, 23.42900, 23.39000, 23.35000,     賣出, 24.07000, 23.83000, 23.81800, 23.79500, 23.75900, 23.72200, 23.68700, 23.65400, 23.62100,
 CAD,     買入, 24.60000, 24.87000, 24.86100, 24.84200, 24.82900, 24.81400, 24.79700, 24.78100, 24.76400,     賣出, 25.34000, 25.09000, 25.08800, 25.08300, 25.07100, 25.05800, 25.04800, 25.03800, 25.02800,
 SGD,     買入, 23.16000, 23.58000, 23.56600, 23.53700, 23.51000, 23.48500, 23.45500, 23.42500, 23.39500,     賣出, 23.94000, 23.76000, 23.75600, 23.74800, 23.72600, 23.69600, 23.67400, 23.65200, 23.63000,
 CHF,     買入, 32.14000, 32.67000, 32.67400, 32.68200, 32.70700, 32.73300, 32.76100, 32.78900, 32.81700,     賣出, 33.20000, 32.96000, 32.97400, 33.00300, 33.02900, 33.05900, 33.09600, 33.13300, 33.17000,
 JPY,     買入,  0.28870,  0.29510,  0.29510,  0.29510,  0.29520,  0.29530,  0.29540,  0.29550,  0.29570,     賣出,  0.29970,  0.29910,  0.29920,  0.29940,  0.29950,  0.29960,  0.29990,  0.30010,  0.30040,
 ZAR,     買入,  0.00000,  2.03000,  2.02500,  2.01500,  2.00100,  1.98700,  1.97300,  1.95900,  1.94600,     賣出,  0.00000,  2.13000,  2.12600,  2.11700,  2.10400,  2.09000,  2.07700,  2.06400,  2.05100,
 SEK,     買入,  3.53000,  3.87000,  3.87000,  3.87100,  3.87200,  3.87500,  3.87800,  3.88000,  3.88200,     賣出,  4.04000,  3.97000,  3.97100,  3.97400,  3.97700,  3.97900,  3.98300,  3.98600,  3.98900,
 NZD,     買入, 21.80000, 22.04000, 22.01900, 21.97600, 21.93300, 21.88600, 21.84100, 21.79600, 21.75000,     賣出, 22.43000, 22.24000, 22.22700, 22.20100, 22.15800, 22.11300, 22.07400, 22.03500, 21.99600,
 THB,     買入,  0.81050,  0.89900,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95350,  0.93900,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.64930,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.78230,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 35.59000, 36.09000, 36.09000, 36.09000, 36.10200, 36.11700, 36.13000, 36.14400, 36.15800,     賣出, 36.74000, 36.49000, 36.50200, 36.52600, 36.54000, 36.56100, 36.58800, 36.61600, 36.64300,
 KRW,     買入,  0.02561,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.02951,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00108,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00158,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.65000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.44500,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.84700,  4.91900,  4.91520,  4.90750,  4.89690,  4.88420,  4.86940,  4.85460,  4.83990,     賣出,  5.00900,  4.96900,  4.96650,  4.96160,  4.95320,  4.94310,  4.93240,  4.92180,  4.91130,
