幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,28.79000,29.09000,29.07600,29.04800,28.99900,28.94800,28.88400,28.82000,28.75200,本行賣出,29.33200,29.19000,29.18100,29.16200,29.11300,29.06300,29.00400,28.95000,28.89500,
HKD,本行買入,3.58100,3.69600,3.69500,3.69200,3.68900,3.68500,3.67900,3.67200,3.66600,本行賣出,3.77100,3.75600,3.75600,3.75600,3.75200,3.74800,3.74400,3.73900,3.73400,
GBP,本行買入,40.29000,41.16000,41.15000,41.13100,41.11700,41.09100,41.04900,41.00600,40.96300,本行賣出,42.22000,41.58000,41.58500,41.59500,41.58200,41.55900,41.52900,41.50000,41.47000,
AUD,本行買入,23.26000,23.45000,23.43600,23.40800,23.36700,23.32700,23.27400,23.22500,23.17200,本行賣出,23.92000,23.68000,23.67300,23.65900,23.61800,23.58000,23.53500,23.49300,23.44800,
CAD,本行買入,23.32000,23.59000,23.57900,23.55600,23.52400,23.49000,23.44400,23.39800,23.35200,本行賣出,24.06000,23.81000,23.80700,23.80200,23.77100,23.74000,23.70300,23.66500,23.62800,
SGD,本行買入,21.75000,22.17000,22.15900,22.13800,22.11700,22.09000,22.05700,22.02400,21.99100,本行賣出,22.53000,22.35000,22.35100,22.35200,22.32600,22.30800,22.28100,22.25400,22.22700,
CHF,本行買入,30.57000,31.10000,31.10300,31.10800,31.13900,31.15500,31.16300,31.17200,31.18100,本行賣出,31.63000,31.39000,31.40500,31.43600,31.46700,31.48600,31.50600,31.52600,31.54700,
JPY,本行買入,0.25970,0.26610,0.26610,0.26600,0.26610,0.26610,0.26600,0.26600,0.26600,本行賣出,0.27070,0.27010,0.27020,0.27030,0.27050,0.27040,0.27040,0.27050,0.27060,
ZAR,本行買入,0.00000,2.40000,2.39400,2.38300,2.36800,2.35300,2.33700,2.32200,2.30600,本行賣出,0.00000,2.48000,2.47700,2.47100,2.45500,2.44100,2.42600,2.41100,2.39700,
SEK,本行買入,3.32000,3.66000,3.66000,3.66000,3.66300,3.66300,3.66300,3.66300,3.66200,本行賣出,3.83000,3.76000,3.76200,3.76500,3.76700,3.76800,3.76900,3.77000,3.77100,
NZD,本行買入,21.19000,21.43000,21.41400,21.38300,21.34000,21.30000,21.24900,21.19900,21.14900,本行賣出,21.82000,21.63000,21.62400,21.61100,21.56900,21.53000,21.48700,21.44400,21.40100,
THB,本行買入,0.82630,0.91480,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.96930,0.95480,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.49430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.62730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00183,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00253,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.56000,36.06000,36.06100,36.06400,36.08200,36.08800,36.08700,36.08400,36.08200,本行賣出,36.71000,36.46000,36.47300,36.49800,36.52200,36.53100,36.54200,36.55300,36.56300,
KRW,本行買入,0.02554,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02944,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00091,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00141,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.40700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.99700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.52500,4.59700,4.59080,4.57850,4.56050,4.54280,4.52320,4.50360,4.48420,本行賣出,4.68700,4.64700,4.64350,4.63650,4.62180,4.60760,4.59340,4.57920,4.56510,
