幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.08000, 31.38000, 31.37200, 31.35700, 31.33800, 31.31500, 31.28700, 31.26600, 31.22900,     賣出, 31.62200, 31.48000, 31.47600, 31.46800, 31.44900, 31.42600, 31.40900, 31.39100, 31.37500,
 HKD,     買入,  3.90100,  4.02100,  4.02000,  4.01900,  4.01700,  4.01600,  4.01400,  4.01200,  4.00900,     賣出,  4.09600,  4.08100,  4.08100,  4.08200,  4.08100,  4.08000,  4.07900,  4.07800,  4.07700,
 GBP,     買入, 39.74000, 40.61000, 40.60400, 40.59200, 40.59200, 40.58700, 40.57800, 40.56900, 40.56000,     賣出, 41.67000, 41.03000, 41.03500, 41.04500, 41.04500, 41.04300, 41.04900, 41.05500, 41.06100,
 AUD,     買入, 23.67000, 23.86000, 23.84200, 23.80600, 23.76900, 23.73200, 23.69000, 23.65000, 23.60800,     賣出, 24.33000, 24.09000, 24.08200, 24.06500, 24.03000, 23.99300, 23.95900, 23.92800, 23.89700,
 CAD,     買入, 23.47000, 23.74000, 23.73400, 23.72300, 23.70900, 23.69500, 23.67700, 23.65900, 23.64100,     賣出, 24.21000, 23.96000, 23.96000, 23.95900, 23.94700, 23.93300, 23.92400, 23.91500, 23.90500,
 SGD,     買入, 22.80000, 23.22000, 23.21100, 23.19200, 23.17100, 23.15200, 23.12700, 23.10200, 23.07700,     賣出, 23.58000, 23.40000, 23.40000, 23.39900, 23.38000, 23.36100, 23.34400, 23.32600, 23.30800,
 CHF,     買入, 31.27000, 31.80000, 31.80500, 31.81600, 31.84100, 31.87300, 31.90400, 31.93600, 31.96700,     賣出, 32.33000, 32.09000, 32.11200, 32.15500, 32.19600, 32.23200, 32.27800, 32.32400, 32.37100,
 JPY,     買入,  0.29850,  0.30490,  0.30490,  0.30490,  0.30510,  0.30530,  0.30540,  0.30560,  0.30570,     賣出,  0.30950,  0.30890,  0.30900,  0.30930,  0.30960,  0.30980,  0.31010,  0.31040,  0.31080,
 ZAR,     買入,  0.00000,  2.26000,  2.25400,  2.24300,  2.22800,  2.21400,  2.19900,  2.18400,  2.16900,     賣出,  0.00000,  2.34000,  2.33600,  2.32700,  2.31200,  2.29800,  2.28300,  2.26900,  2.25500,
 SEK,     買入,  3.27000,  3.61000,  3.61100,  3.61200,  3.61600,  3.61900,  3.62100,  3.62400,  3.62700,     賣出,  3.78000,  3.71000,  3.71200,  3.71600,  3.72000,  3.72300,  3.72700,  3.73100,  3.73500,
 NZD,     買入, 22.05000, 22.29000, 22.27100, 22.23200, 22.18800, 22.14400, 22.09900, 22.05500, 22.01000,     賣出, 22.68000, 22.49000, 22.47900, 22.45800, 22.41500, 22.37200, 22.33500, 22.29800, 22.26200,
 THB,     買入,  0.79600,  0.88450,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.93900,  0.92450,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.62080,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.75380,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.12000, 34.62000, 34.62200, 34.62600, 34.65100, 34.67200, 34.68800, 34.70400, 34.72100,     賣出, 35.27000, 35.02000, 35.03600, 35.06700, 35.09700, 35.12400, 35.15800, 35.19300, 35.22700,
 KRW,     買入,  0.02667,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03057,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00104,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00154,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.55200,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.34700,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.61400,  4.68600,  4.68260,  4.67590,  4.66740,  4.65670,  4.64530,  4.63400,  4.62270,     賣出,  4.77600,  4.73600,  4.73460,  4.73180,  4.72510,  4.71670,  4.70930,  4.70180,  4.69440,
