幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.61000,29.91000,29.88400,29.83300,29.77800,29.72000,29.65400,29.58800,29.52200,本行賣出,30.15200,30.01000,29.98800,29.94500,29.89100,29.83300,29.77500,29.71700,29.65900,
HKD,本行買入,3.68700,3.80200,3.80000,3.79600,3.79100,3.78600,3.77900,3.77300,3.76600,本行賣出,3.87700,3.86200,3.86100,3.85900,3.85400,3.84800,3.84300,3.83900,3.83400,
GBP,本行買入,39.00000,39.87000,39.86000,39.84100,39.81200,39.77700,39.73400,39.69100,39.64900,本行賣出,40.93000,40.29000,40.28700,40.28100,40.26800,40.23400,40.20400,40.17400,40.14300,
AUD,本行買入,22.83000,23.02000,23.00300,22.96900,22.92600,22.88300,22.83300,22.78500,22.73700,本行賣出,23.49000,23.25000,23.24000,23.22000,23.17500,23.13500,23.09200,23.05000,23.00900,
CAD,本行買入,23.18000,23.45000,23.43900,23.41700,23.38500,23.35200,23.31200,23.27200,23.23200,本行賣出,23.92000,23.67000,23.66500,23.65500,23.62200,23.59100,23.55800,23.52600,23.49300,
SGD,本行買入,21.79000,22.21000,22.19600,22.16800,22.13800,22.10400,22.06800,22.03100,21.99400,本行賣出,22.57000,22.39000,22.38400,22.37200,22.33700,22.31400,22.28300,22.25100,22.22000,
CHF,本行買入,29.61000,30.14000,30.14900,30.16600,30.18200,30.18900,30.19600,30.20200,30.20900,本行賣出,30.67000,30.43000,30.44700,30.48100,30.49500,30.50600,30.52200,30.53800,30.55400,
JPY,本行買入,0.25610,0.26250,0.26250,0.26260,0.26250,0.26240,0.26230,0.26220,0.26210,本行賣出,0.26710,0.26650,0.26660,0.26690,0.26680,0.26660,0.26660,0.26650,0.26650,
ZAR,本行買入,0.00000,2.31000,2.30500,2.29400,2.27900,2.26500,2.25000,2.23600,2.22100,本行賣出,0.00000,2.39000,2.38600,2.37700,2.36200,2.34900,2.33500,2.32100,2.30700,
SEK,本行買入,3.20000,3.54000,3.54100,3.54300,3.54300,3.54300,3.54300,3.54200,3.54200,本行賣出,3.71000,3.64000,3.64200,3.64700,3.64700,3.64700,3.64800,3.64900,3.64900,
NZD,本行買入,20.71000,20.95000,20.93300,20.90000,20.85600,20.81300,20.76400,20.71500,20.66600,本行賣出,21.34000,21.15000,21.13900,21.11700,21.07100,21.03000,20.98800,20.94600,20.90400,
THB,本行買入,0.81180,0.90030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.95480,0.94030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.52440,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.65740,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00258,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.81000,35.31000,35.31500,35.32600,35.32300,35.31200,35.30600,35.30000,35.29400,本行賣出,35.96000,35.71000,35.73000,35.76900,35.77300,35.76000,35.76500,35.77000,35.77500,
KRW,本行買入,0.02607,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02997,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00095,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00145,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.28300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.87300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.47000,4.54200,4.53400,4.51790,4.49830,4.47960,4.45910,4.43870,4.41840,本行賣出,4.63200,4.59200,4.58690,4.57660,4.56140,4.54690,4.53200,4.51720,4.50250,
