幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.75000,30.05000,30.03900,30.01600,29.97700,29.93700,29.88800,29.84000,29.78400,本行賣出,30.29200,30.15000,30.14200,30.12700,30.09100,30.04900,30.00700,29.96200,29.92300,
HKD,本行買入,3.71200,3.83200,3.83100,3.82900,3.82600,3.82200,3.81700,3.81200,3.80800,本行賣出,3.90700,3.89200,3.89200,3.89100,3.88900,3.88500,3.88200,3.87800,3.87500,
GBP,本行買入,37.68000,38.55000,38.54000,38.52100,38.50400,38.47600,38.44600,38.41500,38.38500,本行賣出,39.61000,38.97000,38.97000,38.97100,38.95700,38.93100,38.91500,38.89900,38.88300,
AUD,本行買入,22.08000,22.27000,22.25300,22.22000,22.18000,22.13400,22.08600,22.03900,21.99300,本行賣出,22.74000,22.50000,22.49000,22.46900,22.43100,22.38600,22.34500,22.30700,22.26900,
CAD,本行買入,21.98000,22.25000,22.24100,22.22400,22.20800,22.18200,22.15600,22.13000,22.10300,本行賣出,22.72000,22.47000,22.46700,22.46100,22.44500,22.42000,22.40300,22.38500,22.36800,
SGD,本行買入,21.23000,21.65000,21.64000,21.62100,21.60000,21.57200,21.54100,21.51100,21.48000,本行賣出,22.01000,21.83000,21.82700,21.82000,21.79900,21.77300,21.75100,21.72900,21.70700,
CHF,本行買入,30.26000,30.79000,30.79400,30.80200,30.81600,30.82700,30.83700,30.84700,30.85700,本行賣出,31.32000,31.08000,31.09100,31.11300,31.12900,31.14100,31.16200,31.18300,31.20500,
JPY,本行買入,0.26200,0.26840,0.26840,0.26840,0.26840,0.26840,0.26840,0.26840,0.26840,本行賣出,0.27300,0.27240,0.27250,0.27260,0.27270,0.27270,0.27270,0.27280,0.27280,
ZAR,本行買入,0.00000,2.29000,2.28400,2.27200,2.25900,2.24400,2.22900,2.21400,2.19900,本行賣出,0.00000,2.37000,2.36500,2.35600,2.34300,2.32800,2.31400,2.30000,2.28600,
SEK,本行買入,3.08000,3.42000,3.42000,3.42000,3.42000,3.42100,3.42100,3.42100,3.42100,本行賣出,3.59000,3.52000,3.52100,3.52300,3.52400,3.52400,3.52600,3.52700,3.52800,
NZD,本行買入,20.86000,21.10000,21.08200,21.04600,21.00500,20.95700,20.90900,20.86000,20.81200,本行賣出,21.49000,21.30000,21.29000,21.27100,21.22900,21.18300,21.14300,21.10200,21.06200,
THB,本行買入,0.77990,0.86840,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.92290,0.90840,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.55460,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.68760,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00263,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.05000,33.55000,33.55100,33.55400,33.56800,33.57300,33.57100,33.56800,33.56600,本行賣出,34.20000,33.95000,33.96200,33.98500,34.00600,34.01000,34.02100,34.03100,34.04100,
KRW,本行買入,0.02513,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02903,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00095,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00145,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,5.99300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.52800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.30100,4.37300,4.36510,4.34920,4.33720,4.32180,4.30280,4.28380,4.26490,本行賣出,4.46300,4.42300,4.41720,4.40570,4.39250,4.38270,4.36960,4.35650,4.34350,
