幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.94000,32.24000,32.22000,32.18000,32.13000,32.08000,32.04200,31.99800,31.94400,本行賣出,32.48200,32.34000,32.32400,32.29200,32.24700,32.19200,32.15800,32.12100,32.10800,
HKD,本行買入,4.01200,4.13200,4.13100,4.12900,4.12800,4.12500,4.12200,4.11900,4.11600,本行賣出,4.20700,4.19200,4.19200,4.19200,4.19100,4.18900,4.18800,4.18600,4.18400,
GBP,本行買入,38.50000,39.37000,39.36200,39.34600,39.34900,39.34000,39.33000,39.32000,39.30900,本行賣出,40.43000,39.79000,39.79400,39.80100,39.80200,39.79400,39.79800,39.80200,39.80600,
AUD,本行買入,22.98000,23.17000,23.15300,23.11800,23.08300,23.04500,23.00400,22.96700,22.92700,本行賣出,23.64000,23.40000,23.39300,23.37900,23.34300,23.30800,23.27300,23.24300,23.21100,
CAD,本行買入,23.50000,23.77000,23.76200,23.74700,23.73400,23.71900,23.70000,23.68200,23.66300,本行賣出,24.24000,23.99000,23.98800,23.98500,23.97200,23.95700,23.94600,23.93500,23.92400,
SGD,本行買入,21.78000,22.20000,22.18800,22.16300,22.14500,22.13100,22.10700,22.08200,22.05800,本行賣出,22.56000,22.38000,22.38100,22.38400,22.36700,22.35500,22.33600,22.31700,22.29800,
CHF,本行買入,30.80000,31.33000,31.33300,31.33800,31.37400,31.40400,31.44000,31.47600,31.51200,本行賣出,31.86000,31.62000,31.63900,31.67700,31.71800,31.75600,31.79600,31.83500,31.87500,
JPY,本行買入,0.26940,0.27580,0.27580,0.27570,0.27560,0.27560,0.27560,0.27560,0.27570,本行賣出,0.28040,0.27980,0.27980,0.27990,0.27990,0.27990,0.28010,0.28030,0.28050,
ZAR,本行買入,0.00000,2.30000,2.29400,2.28200,2.26800,2.25200,2.23600,2.22100,2.20500,本行賣出,0.00000,2.38000,2.37500,2.36500,2.35100,2.33600,2.32100,2.30600,2.29200,
SEK,本行買入,3.14000,3.48000,3.48000,3.48100,3.48400,3.48700,3.49000,3.49200,3.49400,本行賣出,3.65000,3.58000,3.58200,3.58500,3.58800,3.59100,3.59400,3.59800,3.60200,
NZD,本行買入,22.09000,22.33000,22.30900,22.26700,22.22400,22.17700,22.13100,22.08400,22.03800,本行賣出,22.72000,22.53000,22.51900,22.49600,22.45200,22.40800,22.36800,22.32800,22.28800,
THB,本行買入,0.79440,0.88290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.93740,0.92290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.59950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.73250,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00208,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00278,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.09000,33.59000,33.58600,33.57900,33.56700,33.57300,33.57600,33.57800,33.58000,本行賣出,34.24000,33.99000,33.99600,34.00700,33.99900,34.00100,34.02700,34.05300,34.08000,
KRW,本行買入,0.02501,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02891,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00154,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.11600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.71600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.53200,4.60400,4.58560,4.54870,4.54350,4.48250,4.45810,4.43400,4.41000,本行賣出,4.69400,4.65400,4.64040,4.61320,4.58450,4.56010,4.54320,4.52650,4.50990,
