幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 32.39500, 32.69500, 32.68700, 32.67200, 32.65500, 32.63400, 32.60800, 32.58500, 32.56200,     賣出, 32.93700, 32.79500, 32.79100, 32.78400, 32.76800, 32.75300, 32.74000, 32.72700, 32.71300,
 HKD,     買入,  4.06600,  4.18600,  4.18500,  4.18400,  4.18400,  4.18300,  4.18000,  4.17700,  4.17300,     賣出,  4.26100,  4.24600,  4.24700,  4.24800,  4.24800,  4.24700,  4.24500,  4.24400,  4.24300,
 GBP,     買入, 46.72000, 47.59000, 47.57900, 47.55800, 47.54700, 47.53100, 47.50800, 47.48400, 47.46100,     賣出, 48.65000, 48.01000, 48.01400, 48.02100, 48.01300, 47.99800, 47.98900, 47.98000, 47.97000,
 AUD,     買入, 23.40000, 23.59000, 23.57100, 23.53300, 23.49300, 23.45300, 23.40400, 23.36200, 23.31800,     賣出, 24.06000, 23.82000, 23.81300, 23.79900, 23.76000, 23.72200, 23.67900, 23.64400, 23.60800,
 CAD,     買入, 24.65000, 24.92000, 24.91300, 24.89800, 24.88900, 24.87900, 24.86100, 24.84300, 24.82600,     賣出, 25.39000, 25.14000, 25.14200, 25.14700, 25.14000, 25.13100, 25.12000, 25.11000, 25.10000,
 SGD,     買入, 23.24000, 23.66000, 23.65100, 23.63300, 23.60200, 23.58500, 23.55700, 23.53000, 23.50300,     賣出, 24.02000, 23.84000, 23.83900, 23.83700, 23.81700, 23.79900, 23.77900, 23.75800, 23.73800,
 CHF,     買入, 32.36000, 32.89000, 32.89100, 32.89300, 32.92500, 32.95400, 32.97800, 33.00300, 33.02800,     賣出, 33.42000, 33.18000, 33.20000, 33.24100, 33.28100, 33.31600, 33.35800, 33.40000, 33.44200,
 JPY,     買入,  0.28930,  0.29570,  0.29570,  0.29560,  0.29580,  0.29580,  0.29600,  0.29610,  0.29630,     賣出,  0.30030,  0.29970,  0.29980,  0.29990,  0.30020,  0.30030,  0.30060,  0.30090,  0.30120,
 ZAR,     買入,  0.00000,  2.03000,  2.02400,  2.01200,  1.99800,  1.98300,  1.96800,  1.95300,  1.93800,     賣出,  0.00000,  2.13000,  2.12600,  2.11800,  2.10400,  2.09000,  2.07500,  2.06100,  2.04700,
 SEK,     買入,  3.54000,  3.88000,  3.88000,  3.88000,  3.88300,  3.88600,  3.88800,  3.89000,  3.89200,     賣出,  4.05000,  3.98000,  3.98200,  3.98600,  3.99000,  3.99300,  3.99600,  3.99900,  4.00300,
 NZD,     買入, 21.84000, 22.08000, 22.06000, 22.02000, 21.97600, 21.93600, 21.89000, 21.84400, 21.79800,     賣出, 22.47000, 22.28000, 22.27000, 22.25100, 22.21000, 22.16900, 22.13000, 22.09100, 22.05200,
 THB,     買入,  0.81440,  0.90290,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95740,  0.94290,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.65070,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.78370,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 36.00000, 36.50000, 36.49900, 36.49600, 36.51600, 36.52700, 36.54000, 36.55400, 36.56700,     賣出, 37.15000, 36.90000, 36.91200, 36.93500, 36.96100, 36.98200, 37.01200, 37.04200, 37.07200,
 KRW,     買入,  0.02579,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.02969,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00110,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00160,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.79300,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.58800,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.89400,  4.96600,  4.96200,  4.95410,  4.94370,  4.93240,  4.91870,  4.90500,  4.89140,     賣出,  5.05600,  5.01600,  5.01380,  5.00940,  5.00140,  4.99350,  4.98420,  4.97500,  4.96580,
