幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.07500, 31.37500, 31.37000, 31.36400, 31.35100, 31.33700, 31.32000, 31.29000, 31.25500,     賣出, 31.61700, 31.47500, 31.47600, 31.47500, 31.47300, 31.46600, 31.45500, 31.43500, 31.41500,
 HKD,     買入,  3.90100,  4.02100,  4.02000,  4.01800,  4.01600,  4.01500,  4.01200,  4.00800,  4.00500,     賣出,  4.09600,  4.08100,  4.08100,  4.08100,  4.08000,  4.07800,  4.07700,  4.07500,  4.07400,
 GBP,     買入, 39.73000, 40.60000, 40.63800, 40.71400, 40.71900, 40.71100, 40.70200, 40.69300, 40.68300,     賣出, 41.66000, 41.02000, 40.97700, 40.89000, 40.89500, 40.88700, 40.89300, 40.90000, 40.90600,
 AUD,     買入, 23.53000, 23.72000, 23.70500, 23.67500, 23.64000, 23.60600, 23.56600, 23.53100, 23.49100,     賣出, 24.19000, 23.95000, 23.94100, 23.92300, 23.88900, 23.85500, 23.82300, 23.79700, 23.76500,
 CAD,     買入, 23.49000, 23.76000, 23.69400, 23.56300, 23.55000, 23.53400, 23.51600, 23.49700, 23.47900,     賣出, 24.23000, 23.98000, 24.03700, 24.15200, 24.13900, 24.12200, 24.11200, 24.10200, 24.09200,
 SGD,     買入, 22.57000, 22.99000, 22.98200, 22.96500, 22.93900, 22.92500, 22.90300, 22.88100, 22.85900,     賣出, 23.35000, 23.17000, 23.17000, 23.17000, 23.15000, 23.12800, 23.11400, 23.09900, 23.08500,
 CHF,     買入, 31.46000, 31.99000, 31.90700, 31.74000, 31.77000, 31.80200, 31.83200, 31.86200, 31.89200,     賣出, 32.52000, 32.28000, 32.39300, 32.61800, 32.65100, 32.68200, 32.72500, 32.76900, 32.81200,
 JPY,     買入,  0.30040,  0.30680,  0.30690,  0.30710,  0.30740,  0.30750,  0.30780,  0.30800,  0.30800,     賣出,  0.31140,  0.31080,  0.31100,  0.31140,  0.31170,  0.31200,  0.31230,  0.31260,  0.31280,
 ZAR,     買入,  0.00000,  2.24000,  2.22500,  2.19600,  2.18200,  2.16800,  2.15300,  2.13900,  2.12400,     賣出,  0.00000,  2.32000,  2.32500,  2.33400,  2.31900,  2.30400,  2.29000,  2.27500,  2.26100,
 SEK,     買入,  3.27000,  3.61000,  3.61100,  3.61200,  3.61500,  3.61700,  3.61900,  3.62100,  3.62400,     賣出,  3.78000,  3.71000,  3.71200,  3.71500,  3.71800,  3.72000,  3.72400,  3.72700,  3.73100,
 NZD,     買入, 22.66000, 22.90000, 22.92000, 22.95900, 22.91400, 22.87000, 22.82500, 22.78100, 22.73600,     賣出, 23.29000, 23.10000, 23.04900, 22.94700, 22.90200, 22.85800, 22.82200, 22.78600, 22.75000,
 THB,     買入,  0.80000,  0.88850,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.94300,  0.92850,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.60720,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.74020,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.36000, 34.86000, 34.87000, 34.89100, 34.91800, 34.94100, 34.96200, 34.98300, 34.98700,     賣出, 35.51000, 35.26000, 35.27900, 35.31600, 35.35600, 35.38800, 35.42100, 35.44800, 35.47000,
 KRW,     買入,  0.02641,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03031,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00103,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00153,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.34600,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.14100,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.60600,  4.67800,  4.67220,  4.66060,  4.64610,  4.63370,  4.62120,  4.60880,  4.59420,     賣出,  4.76800,  4.72800,  4.72230,  4.71090,  4.69840,  4.68680,  4.67570,  4.66380,  4.65130,
