幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.94500,30.24500,30.22800,30.19500,30.15600,30.11300,30.06500,30.02100,29.96300,本行賣出,30.48700,30.34500,30.33300,30.30800,30.26700,30.22600,30.18500,30.14400,30.10800,
HKD,本行買入,3.72100,3.84100,3.84000,3.83800,3.83600,3.83400,3.83000,3.82700,3.82300,本行賣出,3.91600,3.90100,3.90100,3.90000,3.89900,3.89600,3.89400,3.89200,3.89000,
GBP,本行買入,37.88000,38.75000,38.74200,38.72500,38.71300,38.69700,38.67300,38.64900,38.62400,本行賣出,39.81000,39.17000,39.16900,39.16800,39.16100,39.14200,39.13500,39.12700,39.12000,
AUD,本行買入,23.69000,23.88000,23.86100,23.82300,23.78300,23.74200,23.69400,23.64700,23.60100,本行賣出,24.35000,24.11000,24.09900,24.07700,24.03900,23.99700,23.95800,23.92100,23.88300,
CAD,本行買入,23.73000,24.00000,23.99000,23.96900,23.94700,23.92200,23.88800,23.85400,23.82000,本行賣出,24.47000,24.22000,24.21500,24.20400,24.18400,24.15700,24.13300,24.10900,24.08500,
SGD,本行買入,21.75000,22.17000,22.15800,22.13500,22.11300,22.09300,22.06800,22.04300,22.01800,本行賣出,22.53000,22.35000,22.34600,22.33900,22.32500,22.30500,22.28700,22.27000,22.25200,
CHF,本行買入,30.70000,31.23000,31.23300,31.24000,31.25800,31.27600,31.29300,31.31100,31.32800,本行賣出,31.76000,31.52000,31.53000,31.54900,31.57100,31.58700,31.61800,31.64800,31.67900,
JPY,本行買入,0.26880,0.27520,0.27520,0.27520,0.27520,0.27520,0.27520,0.27520,0.27520,本行賣出,0.27980,0.27920,0.27920,0.27930,0.27930,0.27930,0.27950,0.27960,0.27980,
ZAR,本行買入,0.00000,2.25000,2.24400,2.23300,2.21900,2.20500,2.19000,2.17600,2.16200,本行賣出,0.00000,2.33000,2.32600,2.31700,2.30300,2.28900,2.27500,2.26200,2.24800,
SEK,本行買入,3.37000,3.71000,3.71000,3.71000,3.71100,3.71200,3.71300,3.71400,3.71400,本行賣出,3.88000,3.81000,3.81100,3.81300,3.81500,3.81600,3.81800,3.82000,3.82300,
NZD,本行買入,21.80000,22.04000,22.02200,21.98700,21.94700,21.90300,21.85500,21.80800,21.76000,本行賣出,22.43000,22.24000,22.22700,22.20100,22.16400,22.11900,22.08000,22.04100,22.00200,
THB,本行買入,0.80770,0.89620,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.95070,0.93620,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.54210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.67510,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00263,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.01000,35.51000,35.51100,35.51300,35.51700,35.52300,35.52800,35.53200,35.53600,本行賣出,36.16000,35.91000,35.91700,35.93000,35.94000,35.95000,35.97000,35.98900,36.00900,
KRW,本行買入,0.02495,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02885,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.01100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.58100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.45000,4.52200,4.51760,4.50890,4.49460,4.47890,4.46080,4.44280,4.42490,本行賣出,4.61200,4.57200,4.56930,4.56390,4.55260,4.54060,4.52780,4.51500,4.50230,
