幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 32.33500, 32.63500, 32.62900, 32.61700, 32.60400, 32.58900, 32.57100, 32.54900, 32.52200,     賣出, 32.87700, 32.73500, 32.73300, 32.72800, 32.71500, 32.70000, 32.68700, 32.67300, 32.66000,
 HKD,     買入,  4.06000,  4.18000,  4.17900,  4.17800,  4.17800,  4.17700,  4.17400,  4.17100,  4.16700,     賣出,  4.25500,  4.24000,  4.24100,  4.24200,  4.24200,  4.24100,  4.23900,  4.23800,  4.23700,
 GBP,     買入, 46.10000, 46.97000, 46.95900, 46.93800, 46.92700, 46.91100, 46.88800, 46.86400, 46.84100,     賣出, 48.03000, 47.39000, 47.39400, 47.40100, 47.39300, 47.37800, 47.36900, 47.36000, 47.35000,
 AUD,     買入, 23.47000, 23.66000, 23.64100, 23.60300, 23.56300, 23.52300, 23.47400, 23.43200, 23.38800,     賣出, 24.13000, 23.89000, 23.88300, 23.86900, 23.83000, 23.79200, 23.74900, 23.71400, 23.67800,
 CAD,     買入, 24.84000, 25.11000, 25.10300, 25.08800, 25.07900, 25.06900, 25.05100, 25.03300, 25.01600,     賣出, 25.58000, 25.33000, 25.33200, 25.33700, 25.33000, 25.32100, 25.31000, 25.30000, 25.29000,
 SGD,     買入, 23.27000, 23.69000, 23.68100, 23.66300, 23.63200, 23.61500, 23.58700, 23.56000, 23.53300,     賣出, 24.05000, 23.87000, 23.86900, 23.86700, 23.84700, 23.82900, 23.80900, 23.78800, 23.76800,
 CHF,     買入, 32.56000, 33.09000, 33.09100, 33.09300, 33.12500, 33.15400, 33.17800, 33.20300, 33.22800,     賣出, 33.62000, 33.38000, 33.40000, 33.44100, 33.48100, 33.51600, 33.55800, 33.60000, 33.64200,
 JPY,     買入,  0.29030,  0.29670,  0.29670,  0.29670,  0.29690,  0.29700,  0.29710,  0.29730,  0.29740,     賣出,  0.30130,  0.30070,  0.30080,  0.30100,  0.30120,  0.30140,  0.30170,  0.30190,  0.30220,
 ZAR,     買入,  0.00000,  2.02000,  2.01400,  2.00200,  1.98800,  1.97300,  1.95800,  1.94300,  1.92800,     賣出,  0.00000,  2.12000,  2.11600,  2.10800,  2.09400,  2.08000,  2.06500,  2.05100,  2.03700,
 SEK,     買入,  3.56000,  3.90000,  3.90000,  3.90000,  3.90300,  3.90600,  3.90800,  3.91000,  3.91200,     賣出,  4.07000,  4.00000,  4.00200,  4.00600,  4.01000,  4.01300,  4.01600,  4.01900,  4.02300,
 NZD,     買入, 21.81000, 22.05000, 22.03000, 21.99000, 21.94600, 21.90600, 21.86000, 21.81400, 21.76800,     賣出, 22.44000, 22.25000, 22.24000, 22.22100, 22.18000, 22.13900, 22.10000, 22.06100, 22.02200,
 THB,     買入,  0.81530,  0.90380,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95830,  0.94380,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.65140,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.78440,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 36.13000, 36.63000, 36.63100, 36.63200, 36.65200, 36.67100, 36.68300, 36.69600, 36.70800,     賣出, 37.28000, 37.03000, 37.04300, 37.07000, 37.09200, 37.11600, 37.14400, 37.17200, 37.20100,
 KRW,     買入,  0.02589,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.02979,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00110,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00160,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.85300,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.64800,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.89100,  4.96300,  4.95870,  4.95020,  4.94000,  4.92700,  4.91260,  4.89830,  4.88410,     賣出,  5.05300,  5.01300,  5.01050,  5.00550,  4.99710,  4.98700,  4.97680,  4.96670,  4.95660,
