幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.88500,30.18500,30.17000,30.14100,30.09700,30.03700,29.97800,29.92600,29.86400,本行賣出,30.42700,30.28500,30.27500,30.25400,30.20900,30.14800,30.09600,30.05000,30.00300,
HKD,本行買入,3.72400,3.84400,3.84300,3.84000,3.83600,3.83300,3.82900,3.82500,3.82100,本行賣出,3.91900,3.90400,3.90400,3.90300,3.90100,3.89700,3.89400,3.89100,3.88900,
GBP,本行買入,38.64000,39.51000,39.49500,39.46500,39.43700,39.41400,39.38200,39.35000,39.31700,本行賣出,40.57000,39.93000,39.93200,39.93500,39.90900,39.88700,39.87100,39.85400,39.83700,
AUD,本行買入,23.43000,23.62000,23.60100,23.56200,23.51900,23.47100,23.42300,23.37700,23.33100,本行賣出,24.09000,23.85000,23.84000,23.81900,23.77600,23.73000,23.69100,23.65200,23.61400,
CAD,本行買入,23.80000,24.07000,24.05500,24.02600,23.99500,23.95700,23.91800,23.88000,23.84100,本行賣出,24.54000,24.29000,24.28500,24.27500,24.24400,24.20800,24.17800,24.14800,24.11800,
SGD,本行買入,21.72000,22.14000,22.12600,22.09700,22.07100,22.04000,22.01100,21.98100,21.95200,本行賣出,22.50000,22.32000,22.31700,22.31200,22.28800,22.26100,22.24000,22.22000,22.19900,
CHF,本行買入,30.12000,30.65000,30.64800,30.64500,30.66100,30.68400,30.69700,30.71000,30.72300,本行賣出,31.18000,30.94000,30.95300,30.97800,30.99300,31.01900,31.04300,31.06800,31.09300,
JPY,本行買入,0.25860,0.26500,0.26500,0.26490,0.26490,0.26490,0.26490,0.26480,0.26480,本行賣出,0.26960,0.26900,0.26910,0.26920,0.26910,0.26910,0.26920,0.26920,0.26920,
ZAR,本行買入,0.00000,2.17000,2.16400,2.15300,2.13900,2.12500,2.11100,2.09700,2.08400,本行賣出,0.00000,2.25000,2.24600,2.23800,2.22400,2.21000,2.19800,2.18500,2.17300,
SEK,本行買入,3.32000,3.66000,3.65900,3.65800,3.65900,3.66100,3.66200,3.66200,3.66300,本行賣出,3.83000,3.76000,3.76100,3.76300,3.76400,3.76600,3.76800,3.77000,3.77200,
NZD,本行買入,20.81000,21.05000,21.02900,20.98800,20.94400,20.89600,20.85000,20.80300,20.75700,本行賣出,21.44000,21.25000,21.24000,21.21900,21.17500,21.12900,21.09000,21.05100,21.01200,
THB,本行買入,0.80820,0.89670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.95120,0.93670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.53830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.67130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00258,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.98000,35.48000,35.47900,35.47700,35.48700,35.48600,35.48200,35.47900,35.47500,本行賣出,36.13000,35.88000,35.89100,35.91200,35.92400,35.92100,35.93000,35.93700,35.94500,
KRW,本行買入,0.02497,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02887,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.09100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.66100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.47000,4.54200,4.53640,4.52510,4.50690,4.48780,4.46880,4.44980,4.43090,本行賣出,4.63200,4.59200,4.58840,4.58110,4.56630,4.55060,4.53720,4.52390,4.51060,
