幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,30.29000,30.59000,30.57600,30.54800,30.50600,30.46100,30.40800,30.36000,30.30800,本行賣出,30.83200,30.69000,30.68000,30.66000,30.61800,30.57300,30.52700,30.49000,30.45000,
HKD,本行買入,3.79300,3.91300,3.91100,3.90800,3.90600,3.90200,3.89700,3.89200,3.88700,本行賣出,3.98800,3.97300,3.97300,3.97300,3.97000,3.96600,3.96300,3.96000,3.95700,
GBP,本行買入,36.92000,37.79000,37.77200,37.73700,37.71300,37.68700,37.65500,37.62200,37.59000,本行賣出,38.85000,38.21000,38.21100,38.21200,38.18800,38.16300,38.14500,38.12700,38.10900,
AUD,本行買入,22.62000,22.81000,22.79000,22.74900,22.70500,22.65800,22.60800,22.55800,22.51000,本行賣出,23.28000,23.04000,23.03100,23.01400,22.96900,22.92200,22.88100,22.83900,22.79900,
CAD,本行買入,22.48000,22.75000,22.73800,22.71300,22.69300,22.66900,22.64200,22.61500,22.58700,本行賣出,23.22000,22.97000,22.96900,22.96700,22.94600,22.92100,22.90200,22.88300,22.86400,
SGD,本行買入,21.28000,21.70000,21.68600,21.65800,21.63500,21.60600,21.57400,21.54200,21.50900,本行賣出,22.06000,21.88000,21.87800,21.87300,21.84900,21.82100,21.80200,21.78200,21.76200,
CHF,本行買入,29.67000,30.20000,30.19700,30.19200,30.21000,30.22100,30.23100,30.24200,30.25200,本行賣出,30.73000,30.49000,30.49900,30.51800,30.53600,30.55000,30.57100,30.59200,30.61400,
JPY,本行買入,0.26680,0.27320,0.27310,0.27300,0.27300,0.27300,0.27290,0.27290,0.27280,本行賣出,0.27780,0.27720,0.27730,0.27740,0.27730,0.27730,0.27730,0.27740,0.27740,
ZAR,本行買入,0.00000,2.16000,2.15500,2.14400,2.12900,2.11400,2.09900,2.08400,2.07000,本行賣出,0.00000,2.24000,2.23600,2.22800,2.21300,2.19900,2.18400,2.17000,2.15600,
SEK,本行買入,2.99000,3.33000,3.32900,3.32800,3.32800,3.32900,3.32900,3.32800,3.32800,本行賣出,3.50000,3.43000,3.43100,3.43200,3.43300,3.43300,3.43400,3.43500,3.43700,
NZD,本行買入,20.94000,21.18000,21.15900,21.11700,21.07100,21.02500,20.97600,20.92700,20.87700,本行賣出,21.57000,21.38000,21.37100,21.35300,21.30700,21.26100,21.22000,21.17800,21.13700,
THB,本行買入,0.78070,0.86920,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.92370,0.90920,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.56740,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.70040,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00198,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00268,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,31.74000,32.24000,32.24100,32.24500,32.24600,32.24700,32.24800,32.25000,32.26000,本行賣出,32.89000,32.64000,32.64900,32.66700,32.67000,32.67500,32.68700,32.69800,32.70900,
KRW,本行買入,0.02509,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02899,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00148,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,5.85300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.38800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.33800,4.41000,4.40380,4.39130,4.37310,4.35410,4.33530,4.31650,4.29780,本行賣出,4.50000,4.46000,4.45550,4.44650,4.43130,4.41660,4.40320,4.38980,4.37650,
