幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.96000,30.26000,30.24600,30.21700,30.17800,30.13700,30.09000,30.04500,29.99200,本行賣出,30.50200,30.36000,30.35000,30.32900,30.28900,30.24900,30.20800,30.17000,30.13300,
HKD,本行買入,3.73600,3.85600,3.85500,3.85400,3.85200,3.84900,3.84500,3.84000,3.83600,本行賣出,3.93100,3.91600,3.91600,3.91700,3.91500,3.91200,3.91000,3.90700,3.90400,
GBP,本行買入,37.58000,38.45000,38.44500,38.43600,38.42100,38.40000,38.37100,38.34100,38.31100,本行賣出,39.51000,38.87000,38.87800,38.89400,38.87700,38.86100,38.84400,38.82700,38.80900,
AUD,本行買入,22.68000,22.87000,22.85500,22.82500,22.78700,22.74300,22.69700,22.65100,22.60500,本行賣出,23.34000,23.10000,23.09400,23.08200,23.04400,23.00200,22.96300,22.92500,22.88700,
CAD,本行買入,22.51000,22.78000,22.77500,22.76400,22.74500,22.72300,22.69700,22.67100,22.64500,本行賣出,23.25000,23.00000,23.00100,23.00200,22.98400,22.96400,22.94500,22.92600,22.90700,
SGD,本行買入,21.36000,21.78000,21.77200,21.75600,21.73600,21.71100,21.68200,21.65200,21.62300,本行賣出,22.14000,21.96000,21.96000,21.96100,21.94100,21.91800,21.89600,21.87300,21.85100,
CHF,本行買入,30.56000,31.09000,31.09800,31.11400,31.13100,31.14900,31.15800,31.16700,31.17500,本行賣出,31.62000,31.38000,31.39600,31.42900,31.44700,31.46800,31.48700,31.50500,31.52400,
JPY,本行買入,0.26380,0.27020,0.27020,0.27020,0.27020,0.27020,0.27020,0.27020,0.27020,本行賣出,0.27480,0.27420,0.27430,0.27440,0.27440,0.27440,0.27440,0.27440,0.27450,
ZAR,本行買入,0.00000,2.31000,2.30400,2.29200,2.27800,2.26200,2.24700,2.23200,2.21800,本行賣出,0.00000,2.39000,2.38600,2.37700,2.36300,2.34700,2.33300,2.31900,2.30500,
SEK,本行買入,3.09000,3.43000,3.43000,3.43100,3.43200,3.43300,3.43300,3.43300,3.43300,本行賣出,3.60000,3.53000,3.53200,3.53500,3.53700,3.53700,3.53800,3.54000,3.54100,
NZD,本行買入,21.76000,22.00000,21.98600,21.95800,21.91800,21.87200,21.82300,21.77500,21.72600,本行賣出,22.39000,22.20000,22.19200,22.17600,22.13700,22.09200,22.05000,22.00900,21.96700,
THB,本行買入,0.78920,0.87770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.93220,0.91770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.55500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.68800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00198,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00268,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.22000,33.72000,33.72200,33.72700,33.73600,33.74300,33.74500,33.74600,33.74800,本行賣出,34.37000,34.12000,34.13000,34.14900,34.15900,34.17000,34.18500,34.19900,34.21300,
KRW,本行買入,0.02495,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02885,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.01900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.55400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.32700,4.39900,4.39430,4.38480,4.36810,4.35330,4.33780,4.32250,4.30720,本行賣出,4.48900,4.44900,4.44690,4.44270,4.43060,4.41220,4.40170,4.39120,4.38080,
