幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 32.06000, 32.36000, 32.35300, 32.33800, 32.31800, 32.29500, 32.27100, 32.24800, 32.22200,     賣出, 32.60200, 32.46000, 32.45700, 32.45000, 32.43000, 32.40600, 32.39100, 32.37400, 32.36300,
 HKD,     買入,  4.02500,  4.14500,  4.14400,  4.14300,  4.14200,  4.14100,  4.13800,  4.13500,  4.13200,     賣出,  4.22000,  4.20500,  4.20500,  4.20600,  4.20500,  4.20400,  4.20200,  4.20000,  4.19800,
 GBP,     買入, 44.91000, 45.78000, 45.76600, 45.73900, 45.72100, 45.69900, 45.67900, 45.65800, 45.63800,     賣出, 46.84000, 46.20000, 46.19900, 46.19700, 46.17900, 46.16200, 46.15400, 46.14600, 46.13800,
 AUD,     買入, 23.62000, 23.81000, 23.79200, 23.75600, 23.71900, 23.68100, 23.63900, 23.60000, 23.56000,     賣出, 24.28000, 24.04000, 24.02800, 24.00500, 23.96900, 23.93200, 23.89700, 23.86400, 23.83100,
 CAD,     買入, 24.89000, 25.16000, 25.15100, 25.13200, 25.11900, 25.10400, 25.08700, 25.07100, 25.05400,     賣出, 25.63000, 25.38000, 25.37800, 25.37300, 25.36100, 25.34800, 25.33800, 25.32800, 25.31800,
 SGD,     買入, 23.42000, 23.84000, 23.82600, 23.79700, 23.77000, 23.74500, 23.71500, 23.68500, 23.65500,     賣出, 24.20000, 24.02000, 24.01600, 24.00800, 23.98600, 23.95600, 23.93400, 23.91200, 23.89000,
 CHF,     買入, 32.95000, 33.48000, 33.48400, 33.49200, 33.51700, 33.54300, 33.57100, 33.59900, 33.62700,     賣出, 34.01000, 33.77000, 33.78400, 33.81300, 33.83900, 33.86900, 33.90600, 33.94300, 33.98000,
 JPY,     買入,  0.29740,  0.30380,  0.30380,  0.30390,  0.30400,  0.30410,  0.30420,  0.30430,  0.30440,     賣出,  0.30840,  0.30780,  0.30800,  0.30830,  0.30840,  0.30840,  0.30870,  0.30900,  0.30920,
 ZAR,     買入,  0.00000,  2.09000,  2.08500,  2.07500,  2.06100,  2.04700,  2.03300,  2.01900,  2.00600,     賣出,  0.00000,  2.19000,  2.18600,  2.17700,  2.16400,  2.15000,  2.13700,  2.12400,  2.11100,
 SEK,     買入,  3.55000,  3.89000,  3.89000,  3.89100,  3.89200,  3.89500,  3.89800,  3.90000,  3.90200,     賣出,  4.06000,  3.99000,  3.99100,  3.99400,  3.99700,  3.99900,  4.00300,  4.00600,  4.00900,
 NZD,     買入, 22.43000, 22.67000, 22.64900, 22.60600, 22.56300, 22.51600, 22.47100, 22.42600, 22.38000,     賣出, 23.06000, 22.87000, 22.85700, 22.83100, 22.78800, 22.74300, 22.70400, 22.66500, 22.62600,
 THB,     買入,  0.81760,  0.90610,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.96060,  0.94610,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.65270,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.78570,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 35.91000, 36.41000, 36.41100, 36.41400, 36.42600, 36.43600, 36.44700, 36.45800, 36.46900,     賣出, 37.06000, 36.81000, 36.82500, 36.85500, 36.87200, 36.88200, 36.90900, 36.93500, 36.96100,
 KRW,     買入,  0.02590,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.02980,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00108,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00158,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.69000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.48500,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.81500,  4.88700,  4.88380,  4.87730,  4.86770,  4.85650,  4.84350,  4.83060,  4.81770,     賣出,  4.97700,  4.93700,  4.93550,  4.93250,  4.92460,  4.91570,  4.90670,  4.89780,  4.88900,
