幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,28.88000,29.18000,29.16100,29.12200,29.05300,28.98300,28.91100,28.83600,28.76200,本行賣出,29.42200,29.28000,29.26400,29.23300,29.16800,29.10000,29.03500,28.96800,28.90100,
HKD,本行買入,3.57800,3.69300,3.69100,3.68800,3.68400,3.67800,3.67100,3.66400,3.65600,本行賣出,3.76800,3.75300,3.75300,3.75200,3.74800,3.74300,3.73700,3.73100,3.72500,
GBP,本行買入,40.36000,41.23000,41.21200,41.17700,41.13700,41.09800,41.04500,40.99200,40.93900,本行賣出,42.29000,41.65000,41.65000,41.65100,41.61300,41.57800,41.53900,41.50000,41.46000,
AUD,本行買入,22.34000,22.53000,22.51000,22.46900,22.42500,22.37400,22.32200,22.26900,22.21700,本行賣出,23.00000,22.76000,22.75200,22.73600,22.69200,22.64200,22.59900,22.55300,22.50800,
CAD,本行買入,22.84000,23.11000,23.09500,23.06400,23.02900,22.98900,22.94300,22.89700,22.85100,本行賣出,23.58000,23.33000,23.32500,23.31500,23.28000,23.24100,23.20300,23.16400,23.12500,
SGD,本行買入,21.81000,22.23000,22.21600,22.18700,22.15500,22.11500,22.07600,22.03600,21.99600,本行賣出,22.59000,22.41000,22.40600,22.39800,22.36700,22.33700,22.30300,22.26900,22.23400,
CHF,本行買入,29.80000,30.33000,30.32300,30.30800,30.31900,30.33600,30.34000,30.34400,30.34900,本行賣出,30.86000,30.62000,30.63800,30.67400,30.68700,30.70600,30.72100,30.73600,30.75100,
JPY,本行買入,0.26510,0.27150,0.27150,0.27140,0.27130,0.27140,0.27130,0.27120,0.27110,本行賣出,0.27610,0.27550,0.27550,0.27560,0.27550,0.27550,0.27550,0.27550,0.27550,
ZAR,本行買入,0.00000,2.40000,2.39400,2.38200,2.36700,2.35100,2.33600,2.32000,2.30500,本行賣出,0.00000,2.48000,2.47600,2.46800,2.45300,2.43800,2.42300,2.40900,2.39400,
SEK,本行買入,3.12000,3.46000,3.45900,3.45800,3.45800,3.45900,3.45800,3.45800,3.45700,本行賣出,3.63000,3.56000,3.56100,3.56300,3.56400,3.56500,3.56500,3.56600,3.56700,
NZD,本行買入,21.17000,21.41000,21.38900,21.34600,21.29600,21.24600,21.19200,21.13900,21.08500,本行賣出,21.80000,21.61000,21.60300,21.59000,21.54500,21.49300,21.44700,21.40100,21.35500,
THB,本行買入,0.83380,0.92230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.97680,0.96230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.48840,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.62140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00178,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00248,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.43000,35.93000,35.93000,35.93100,35.92900,35.93100,35.92800,35.92500,35.92200,本行賣出,36.58000,36.33000,36.33700,36.35200,36.35900,36.36100,36.36900,36.37600,36.38300,
KRW,本行買入,0.02556,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02946,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00091,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00141,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.47800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.06800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.56000,4.63200,4.62680,4.61640,4.59880,4.58160,4.56340,4.54510,4.52700,本行賣出,4.72200,4.68200,4.67880,4.67230,4.65840,4.64500,4.63180,4.61850,4.60530,
