幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 32.42500, 32.72500, 32.71900, 32.70700, 32.69400, 32.67900, 32.66100, 32.63900, 32.61200,     賣出, 32.96700, 32.82500, 32.82300, 32.81800, 32.80500, 32.79000, 32.77700, 32.76300, 32.75000,
 HKD,     買入,  4.07000,  4.19000,  4.18900,  4.18800,  4.18800,  4.18700,  4.18400,  4.18100,  4.17700,     賣出,  4.26500,  4.25000,  4.25100,  4.25200,  4.25200,  4.25100,  4.24900,  4.24800,  4.24700,
 GBP,     買入, 46.72000, 47.59000, 47.57900, 47.55800, 47.54700, 47.53100, 47.50800, 47.48400, 47.46100,     賣出, 48.65000, 48.01000, 48.01400, 48.02100, 48.01300, 47.99800, 47.98900, 47.98000, 47.97000,
 AUD,     買入, 23.34000, 23.53000, 23.51100, 23.47300, 23.43300, 23.39300, 23.34400, 23.30200, 23.25800,     賣出, 24.00000, 23.76000, 23.75300, 23.73900, 23.70000, 23.66200, 23.61900, 23.58400, 23.54800,
 CAD,     買入, 24.73000, 25.00000, 24.99300, 24.97800, 24.96900, 24.95900, 24.94100, 24.92300, 24.90600,     賣出, 25.47000, 25.22000, 25.22200, 25.22700, 25.22000, 25.21100, 25.20000, 25.19000, 25.18000,
 SGD,     買入, 23.22000, 23.64000, 23.63100, 23.61300, 23.58200, 23.56500, 23.53700, 23.51000, 23.48300,     賣出, 24.00000, 23.82000, 23.81900, 23.81700, 23.79700, 23.77900, 23.75900, 23.73800, 23.71800,
 CHF,     買入, 32.50000, 33.03000, 33.03100, 33.03300, 33.06500, 33.09400, 33.11800, 33.14300, 33.16800,     賣出, 33.56000, 33.32000, 33.34000, 33.38100, 33.42100, 33.45600, 33.49800, 33.54000, 33.58200,
 JPY,     買入,  0.28960,  0.29600,  0.29600,  0.29600,  0.29620,  0.29630,  0.29640,  0.29660,  0.29670,     賣出,  0.30060,  0.30000,  0.30010,  0.30030,  0.30050,  0.30070,  0.30100,  0.30120,  0.30150,
 ZAR,     買入,  0.00000,  2.02000,  2.01400,  2.00200,  1.98800,  1.97300,  1.95800,  1.94300,  1.92800,     賣出,  0.00000,  2.12000,  2.11600,  2.10800,  2.09400,  2.08000,  2.06500,  2.05100,  2.03700,
 SEK,     買入,  3.54000,  3.88000,  3.88000,  3.88000,  3.88300,  3.88600,  3.88800,  3.89000,  3.89200,     賣出,  4.05000,  3.98000,  3.98200,  3.98600,  3.99000,  3.99300,  3.99600,  3.99900,  4.00300,
 NZD,     買入, 21.75000, 21.99000, 21.97000, 21.93000, 21.88600, 21.84600, 21.80000, 21.75400, 21.70800,     賣出, 22.38000, 22.19000, 22.18000, 22.16100, 22.12000, 22.07900, 22.04000, 22.00100, 21.96200,
 THB,     買入,  0.81500,  0.90350,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95800,  0.94350,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.64960,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.78260,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 36.08000, 36.58000, 36.58100, 36.58200, 36.60200, 36.62100, 36.63300, 36.64600, 36.65800,     賣出, 37.23000, 36.98000, 36.99300, 37.02000, 37.04200, 37.06600, 37.09400, 37.12200, 37.15100,
 KRW,     買入,  0.02579,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.02969,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00110,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00160,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.79500,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.59000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.89300,  4.96500,  4.96070,  4.95220,  4.94200,  4.92900,  4.91460,  4.90030,  4.88610,     賣出,  5.05500,  5.01500,  5.01250,  5.00750,  4.99910,  4.98900,  4.97880,  4.96870,  4.95860,
