幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.47500,29.77500,29.74700,29.69000,29.64000,29.57900,29.50300,29.44700,29.38700,本行賣出,30.01700,29.87500,29.85100,29.80400,29.75200,29.69200,29.63200,29.58000,29.53100,
HKD,本行買入,3.67000,3.78500,3.78300,3.77900,3.77400,3.76900,3.76200,3.75600,3.74900,本行賣出,3.86000,3.84500,3.84400,3.84200,3.83700,3.83100,3.82600,3.82200,3.81700,
GBP,本行買入,38.96000,39.83000,39.82000,39.80100,39.77200,39.73700,39.69400,39.65100,39.60900,本行賣出,40.89000,40.25000,40.24700,40.24100,40.22800,40.19400,40.16400,40.13400,40.10300,
AUD,本行買入,22.91000,23.10000,23.08300,23.04900,23.00600,22.96300,22.91300,22.86500,22.81700,本行賣出,23.57000,23.33000,23.32000,23.30000,23.25500,23.21500,23.17200,23.13000,23.08900,
CAD,本行買入,23.23000,23.50000,23.48900,23.46700,23.43500,23.40200,23.36200,23.32200,23.28200,本行賣出,23.97000,23.72000,23.71500,23.70500,23.67200,23.64100,23.60800,23.57600,23.54300,
SGD,本行買入,21.76000,22.18000,22.16600,22.13800,22.10800,22.07400,22.03800,22.00100,21.96400,本行賣出,22.54000,22.36000,22.35400,22.34200,22.30700,22.28400,22.25300,22.22100,22.19000,
CHF,本行買入,29.59000,30.12000,30.12900,30.14600,30.16200,30.16900,30.17600,30.18200,30.18900,本行賣出,30.65000,30.41000,30.42700,30.46100,30.47500,30.48600,30.50200,30.51800,30.53400,
JPY,本行買入,0.25520,0.26160,0.26160,0.26160,0.26170,0.26160,0.26140,0.26130,0.26120,本行賣出,0.26620,0.26560,0.26570,0.26600,0.26610,0.26590,0.26590,0.26580,0.26570,
ZAR,本行買入,0.00000,2.39000,2.38500,2.37400,2.35900,2.34500,2.33000,2.31600,2.30100,本行賣出,0.00000,2.47000,2.46600,2.45700,2.44200,2.42900,2.41500,2.40100,2.38700,
SEK,本行買入,3.22000,3.56000,3.56100,3.56300,3.56300,3.56300,3.56300,3.56200,3.56200,本行賣出,3.73000,3.66000,3.66200,3.66700,3.66700,3.66700,3.66800,3.66900,3.66900,
NZD,本行買入,20.77000,21.01000,20.99300,20.96000,20.91600,20.87300,20.82400,20.77500,20.72600,本行賣出,21.40000,21.21000,21.19900,21.17700,21.13100,21.09000,21.04800,21.00600,20.96400,
THB,本行買入,0.81020,0.89870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.95320,0.93870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.52380,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.65680,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00258,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.83000,35.33000,35.33600,35.34700,35.33900,35.33600,35.33200,35.32700,35.32200,本行賣出,35.98000,35.73000,35.75400,35.80100,35.79800,35.78600,35.79800,35.80900,35.82000,
KRW,本行買入,0.02609,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02999,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00094,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.25300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.84300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.45900,4.53100,4.52320,4.50760,4.48980,4.47020,4.44980,4.42940,4.40910,本行賣出,4.62100,4.58100,4.57550,4.56440,4.55000,4.53300,4.51920,4.50540,4.49160,
